X;ID_unique;Dim.1;Dim.2;Dim.3
429;429;-2,687206132;-0,26589721;1,467946053
430;430;0,187260952;0,219598593;0,767818177
431;431;1,875545276;1,350368745;0,712896308
432;432;0,712480799;1,57725625;0,592286392
433;433;0,176203808;2,250308329;2,066870418
434;434;2,052228576;1,713302172;1,7447964
435;435;0,32620443;0,954880706;1,584282479
436;436;-1,420824651;-0,944048028;1,738989274
437;437;-1,828499576;-1,176952587;2,987934726
438;438;0,033607926;1,662246586;1,644256792
439;439;0,554073805;-0,185391797;0,529400181
440;440;0,827066076;0,636468324;1,187236982
441;441;-2,921394714;2,10035671;1,598503629
442;442;0,416253384;0,800487116;0,621190268
443;443;1,411499991;1,465171775;0,423175965
444;444;-0,726756353;-0,512108822;2,442096364
445;445;0,442840595;2,253264563;2,2400223
446;446;-2,668745391;0,095030909;3,124380588
447;447;0,380932895;1,027075486;1,439705208
448;448;-3,771231932;0,718825361;1,0955188
449;449;-0,347735881;-0,03276263;1,758434847
450;450;0,378434175;2,028698298;1,678009795
451;451;0,104298265;0,904766616;1,364543519
452;452;-0,62112487;2,052754453;1,945747057
453;453;-1,758915012;-0,445878951;2,82804225
454;454;-1,318321879;-0,880753494;1,504644593
455;455;-1,285786481;-0,243666889;2,665718472
456;456;-1,236122092;0,730492673;1,135116955
457;457;-0,545887815;2,547644861;3,001559456
458;458;0,016750956;0,198825576;1,320542438
459;459;-0,996186833;-0,8676035;1,735212237
460;460;-1,703344776;-0,887498531;2,071982309
461;461;-0,696998787;0,873520681;1,655544092
462;462;-1,893031158;1,136898591;1,893542126
463;463;-3,987796653;0,14728227;2,010897959
464;464;1,058940845;1,807931822;1,330388905
465;465;1,428343997;0,061146518;0,306024374
466;466;1,727084018;1,115256975;2,367274743
467;467;0,676485264;0,294315581;1,268016769
468;468;0,414730275;1,991885655;1,280421081
469;469;1,560775382;0,854936507;0,891899636
470;470;-0,825054192;-0,038523315;1,657519796
471;471;1,803180409;1,467100946;0,59873066
472;472;-2,032407951;1,189839391;1,545013876
473;473;1,191554514;1,069368957;1,471581143
